302	0.0418498	1.9526	0.101864	0.412328
303	0.0418486	1.95261	0.101862	0.412325
304	0.0418474	1.95262	0.10186	0.412321
305	0.0418463	1.95263	0.101858	0.412317
306	0.0418452	1.95264	0.101857	0.412313
307	0.0418441	1.95266	0.101855	0.412309
308	0.0418431	1.95267	0.101854	0.412304
309	0.0418422	1.95267	0.101853	0.4123
310	0.0418413	1.95268	0.101852	0.412295
311	0.0418404	1.95269	0.101851	0.41229
312	0.0418396	1.9527	0.10185	0.412286
313	0.0418388	1.95271	0.101849	0.412281
314	0.0418381	1.95271	0.101849	0.412276
315	0.0418374	1.95272	0.101848	0.412272
316	0.0418368	1.95272	0.101848	0.412267
317	0.0418362	1.95273	0.101847	0.412263
318	0.0418356	1.95273	0.101847	0.412259
319	0.0418351	1.95274	0.101847	0.412255
320	0.0418347	1.95274	0.101847	0.412251
321	0.0418342	1.95275	0.101847	0.412247
322	0.0418338	1.95275	0.101846	0.412244
323	0.0418335	1.95275	0.101846	0.41224
324	0.0418331	1.95276	0.101846	0.412237
325	0.0418329	1.95276	0.101846	0.412234
326	0.0418326	1.95276	0.101846	0.412232
327	0.0418324	1.95277	0.101847	0.412229
328	0.0418322	1.95277	0.101847	0.412227
329	0.041832	1.95277	0.101847	0.412225
330	0.0418318	1.95278	0.101847	0.412223
331	0.0418317	1.95278	0.101847	0.412221
332	0.0418316	1.95278	0.101847	0.41222
333	0.0418315	1.95278	0.101847	0.412218
334	0.0418315	1.95279	0.101847	0.412217
335	0.0418314	1.95279	0.101847	0.412217
336	0.0418314	1.95279	0.101847	0.412216
337	0.0418313	1.95279	0.101848	0.412216
338	0.0418313	1.95279	0.101848	0.412215
339	0.0418313	1.9528	0.101848	0.412215
340	0.0418314	1.9528	0.101848	0.412215
341	0.0418314	1.9528	0.101848	0.412216
342	0.0418314	1.9528	0.101848	0.412216
343	0.0418315	1.95281	0.101848	0.412217
344	0.0418315	1.95281	0.101847	0.412217
345	0.0418315	1.95281	0.101847	0.412218
346	0.0418316	1.95282	0.101847	0.412219
347	0.0418316	1.95282	0.101847	0.41222
348	0.0418317	1.95282	0.101847	0.412221
349	0.0418317	1.95282	0.101847	0.412222
350	0.0418318	1.95283	0.101847	0.412224
351	0.0418318	1.95283	0.101846	0.412225
352	0.0418319	1.95283	0.101846	0.412227
353	0.0418319	1.95284	0.101846	0.412228
354	0.041832	1.95284	0.101846	0.41223
